"id","occurredDate","division","district","shift","beat","serviceType","source","allegationType","allegation","finding","residentRace","residentSex","residentAge","officerRace","officerSex","officerAge","officerYearsOfService","officerIdentifier"
"c00e86bdecb87c07c8d629fe72218902","2017-05-10 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Not Applicable","CPCO (Informal)","Violation of Any Rule","Failure to Conform to the Department's Rules, Regulations, Orders, Policies, and Sops While Off Duty","","Black","Female","74","Black","Female","49","13","E937f002488be50ca2462a46d6280a2c"
"c00e86bdecb87c07c8d629fe72218902","2017-05-10 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Not Applicable","CPCO (Informal)","Breach of Discipline","Conduct Detrimental to the Efficient Operation And/Or General Discipline of the Department","","Black","Female","74","Black","Female","49","13","E937f002488be50ca2462a46d6280a2c"
"fd2c34db6314681385eb30d9866fa0b6","2017-12-01 00:00:00","Operations Division","Southwest District","SW Middle Shift","","Call for Service","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","White","Female","40","White","Male","47","18","51e77ff02dd4cb0b691f657e540e6b72"
"c00e86bdecb87c07c8d629fe72218902","2017-05-10 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Not Applicable","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Exonerated","Black","Female","74","Black","Female","49","13","E937f002488be50ca2462a46d6280a2c"
"5bfa614f47dcc382f83deb5a6eaf56ee","2017-06-26 00:00:00","Operations Division","Southwest District","SW Middle Shift","","","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","White","Male","52","White","Male","25","3","C2c49f9f20a9cf01c848454cbe5254eb"
"5bfa614f47dcc382f83deb5a6eaf56ee","2017-06-26 00:00:00","Operations Division","Southwest District","SW Middle Shift","","","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","White","Male","52","White","Male","50","26","6bbf0e742dbc1e33d7a2a4cf93b943e9"
"853f1b3a673aee233c5e754e782f3b40","2017-06-26 00:00:00","Operations Division","Southeast District","SE Middle Shift","Limited Duty - Iod","","CPCO (Informal)","","","","","Male","","Black","Male","30","2","21fa7c3830afaa932b1da6d6254d16db"
"853f1b3a673aee233c5e754e782f3b40","2017-06-26 00:00:00","Operations Division","Southeast District","SE Middle Shift","Limited Duty - Iod","","CPCO (Informal)","","","","","Male","","White","Male","59","32","33140bb2f6ccd9ffea4df484066d3f34"
"6a060104eb23a194829e82daf9946902","2017-08-04 00:00:00","Operations Division","North District","ND Middle Shift","","Arrest","CPCO (Formal)","Use of Force","Members Shall Not Use More Force Than Reasonably Necessary","","White","Male","34","White","Male","32","7","A4555ab4905cda5e4a1430a69a0afdcd"
"6a060104eb23a194829e82daf9946902","2017-08-04 00:00:00","Operations Division","North District","ND Middle Shift","","Arrest","CPCO (Formal)","Use of Force","Officers Shall Not Mistreat Persons Who Are in Thier Custody","","White","Male","34","White","Male","32","7","A4555ab4905cda5e4a1430a69a0afdcd"
"628ecb53a5fde9f9d91f1b06bc5b23bf","2017-08-10 00:00:00","Operations Division","Northwest District","NW Detective Section","NW Detective Day Shift","Traffic Stop","CPCO (Formal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","Other","Female","42","White","Male","38","13","63e8d615371e1fbe9b430f09c77b15e3"
"682da6fd10e0e54ba6d00889ea996ede","2017-09-23 00:00:00","Operations Division","Southeast District","SE Late Shift","","","CPCO (Informal)","Substandard Performance","Failure to Properly Investigate an Incident","","","Male","","White","Male","34","9","Ffd9da06b916f84792d7bb9c6edc4ba4"
"2c61f3482c9d78a2eaced45ddead98bc","2017-12-02 00:00:00","Homeland Security Division","Homeland Security Bureau/Traffic","Crash Investigations Section","","","CPCO (Informal)","","","","","Female","","White","Male","63","39","1b28e6cfc11f8a9375664c9c78a58798"
"b5272391c0aba4b53e3fcba2dc611509","2018-01-04 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Informal)","Investigative Procedures","Failure to Properly Investigate a Vehicle Crash","","Black","Male","60","White","Male","26","2","8349d34fc0309cdd11cdf0ada004ee2e"
"b5272391c0aba4b53e3fcba2dc611509","2018-01-04 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","Black","Male","60","White","Male","26","2","8349d34fc0309cdd11cdf0ada004ee2e"
"3662ac33c74adc70d0c94d3ea126baaa","2018-02-01 00:00:00","Operations Division","Downtown  District","DT Day Shift","","","CPCO (Formal)","Use of Force","Members Shall Not Use More Force Than Reasonably Necessary","","Black","Male","30","White","Female","52","30","18255ac140f05146c99b86cc9df0ef36"
"3662ac33c74adc70d0c94d3ea126baaa","2018-02-01 00:00:00","Operations Division","Downtown  District","DT Day Shift","","","CPCO (Formal)","Neglect of Duty","Failure to Secure Property","","Black","Male","30","White","Female","52","30","18255ac140f05146c99b86cc9df0ef36"
"3662ac33c74adc70d0c94d3ea126baaa","2018-02-01 00:00:00","Operations Division","Downtown  District","DT Day Shift","","","CPCO (Formal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","Black","Male","30","White","Female","52","30","18255ac140f05146c99b86cc9df0ef36"
"2f3d92253ea54791df5151e723cf490b","2018-02-08 00:00:00","Operations Division","Southeast District","SE Detective Section","SE Detective Day Shift","Call for Service","CPCO (Informal)","","","","White","Female","43","White","Male","50","26","8a6a1af8da8dc4687d80982d951eb32e"
"98dcaa57fe6d7c431354921c25af352a","2017-03-15 00:00:00","Operations Division","East District","ED Detective Section","ED Detective Middle Shift","","CPCO (Informal)","","","","Black","Female","37","Black","Male","52","30","3e46074795ff02290c0eb0322928d8ae"
"be68897751d9c690e5cb8a0815764fb0","2017-05-14 00:00:00","Operations Division","Downtown  District","DT Late Shift","","Call for Service","CPCO (Formal)","","","","Black","Male","32","Black","Male","56","27","044123693ed1876cf244a1f0c0969607"
"853f1b3a673aee233c5e754e782f3b40","2017-06-26 00:00:00","Operations Division","Southeast District","SE Middle Shift","Limited Duty - Iod","Investigation","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","","","Male","","Black","Male","30","2","21fa7c3830afaa932b1da6d6254d16db"
"853f1b3a673aee233c5e754e782f3b40","2017-06-26 00:00:00","Operations Division","Southeast District","SE Middle Shift","Limited Duty - Iod","Investigation","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","","Male","","Black","Male","30","2","21fa7c3830afaa932b1da6d6254d16db"
"853f1b3a673aee233c5e754e782f3b40","2017-06-26 00:00:00","Operations Division","Southeast District","SE Middle Shift","Limited Duty - Iod","Investigation","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","","","Male","","White","Male","59","32","33140bb2f6ccd9ffea4df484066d3f34"
"853f1b3a673aee233c5e754e782f3b40","2017-06-26 00:00:00","Operations Division","Southeast District","SE Middle Shift","Limited Duty - Iod","Investigation","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","","Male","","White","Male","59","32","33140bb2f6ccd9ffea4df484066d3f34"
"a725021df7cf6ad71c95ed371f613a00","2017-08-01 00:00:00","Operations Division","North District","ND Day Shift","14th Recruit Class","","CPCO (Informal)","","","","White","Male","32","White","Male","59","37","5a1c7a3508460c2b614a325fc338e220"
"a725021df7cf6ad71c95ed371f613a00","2017-08-01 00:00:00","Operations Division","North District","ND Day Shift","14th Recruit Class","","CPCO (Informal)","","","","White","Male","32","White","Male","28","","Ab3041ec60f39777523ba591e56c1ecc"
"28e548737834cecb450f44f41a1cc363","2015-08-17 00:00:00","Criminal Investigation Division","Covert Investigations","Criminal Interdiction Section","Criminal Interdiction Unit","Traffic Stop","CPCO (Informal)","Citizen Interaction","Failure to Release Property","","Black","Female","","Hispanic","Male","34","8","0e0b228a367f1b6415698c12e55b14b8"
"a725021df7cf6ad71c95ed371f613a00","2017-08-01 00:00:00","Operations Division","North District","ND Day Shift","14th Recruit Class","","CPCO (Informal)","","","","White","Male","32","White","Female","36","14","658af2c62973709bb38b7de919e912a1"
"a725021df7cf6ad71c95ed371f613a00","2017-08-01 00:00:00","Operations Division","North District","ND Day Shift","14th Recruit Class","","CPCO (Informal)","","","","White","Male","32","Black","Female","41","16","8e516f1383d95ca544af80809e73c9b2"
"33b1d60a88c01fba56546fe441daf9f4","2015-08-08 00:00:00","Operations Division","Southwest District","SW Day Shift","SW Day Shift 2nd Rc","Off-Duty Employment","CPCO (Formal)","Use of Force","Unreasonable Force (Handcuff Marks)","","White","Male","37","White","Male","36","13","cc8603f5f98a4dc85df808969fa73899"
"7e565c067138934109ef42b08aaf9da9","2017-09-07 00:00:00","Operations Division","Southwest District","SW Middle Shift","","","CPCO (Informal)","Citizen Interaction","Rude, Demeaning, or Affronting Gestures","","Black","Female","35","White","Male","52","23","5c70464a484916b645ff4703f7299423"
"eb438094ee8e5ac9abd97b6ee41d616f","2017-09-07 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Call for Service","CPCO (Formal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","","White","Male","38","Black","Male","65","18","3cb8b48bda16b3fc3c3c14931570f9d4"
"eb438094ee8e5ac9abd97b6ee41d616f","2017-09-07 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Call for Service","CPCO (Formal)","Supv. Responsibilities","Failure to Properly Address or Process a Complaint","","White","Male","38","White","Male","48","17","9b3247c2c566c0dfe903dfc118f6758e"
"eb438094ee8e5ac9abd97b6ee41d616f","2017-09-07 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Call for Service","CPCO (Formal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","","White","Male","38","White","Male","48","17","9b3247c2c566c0dfe903dfc118f6758e"
"eb438094ee8e5ac9abd97b6ee41d616f","2017-09-07 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Call for Service","CPCO (Formal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","White","Male","38","White","Male","48","17","9b3247c2c566c0dfe903dfc118f6758e"
"682da6fd10e0e54ba6d00889ea996ede","2017-09-23 00:00:00","Operations Division","Southeast District","SE Late Shift","","Call for Service","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","","Male","","White","Male","34","9","Ffd9da06b916f84792d7bb9c6edc4ba4"
"a8636cf5cc8c1807107e2c0b4914c3e9","2017-09-23 00:00:00","Operations Division","North District","ND Middle Shift","","Traffic Stop","CPCO (Formal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","Black","Male","20","White","Male","26","1","89e58631bdbd83469f1fa44f36034322"
"05cd801867a867ab48abb4f6ae13d57d","2017-09-21 00:00:00","Operations Division","Southwest District","SW Day Shift","SW Day Shift","","CPCO (Formal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","White","Male","45","White","Male","44","18","F1a55a067efb6e0a99a9151bc51ea52d"
"05cd801867a867ab48abb4f6ae13d57d","2017-09-21 00:00:00","Operations Division","Southwest District","SW Day Shift","SW Day Shift","","CPCO (Formal)","","","","White","Male","45","White","Male","44","18","F1a55a067efb6e0a99a9151bc51ea52d"
"05cd801867a867ab48abb4f6ae13d57d","2017-09-21 00:00:00","Operations Division","Southwest District","SW Day Shift","SW Day Shift","","CPCO (Formal)","","","","White","Male","45","","","","",""
"e0c45822d05e4fb196a780c115e37162","2017-09-25 00:00:00","Operations Division","Southeast District","SE Late Shift","","","CPCO (Informal)","","","","White","Female","31","White","Male","37","10","Cc312ab8c48c01fb4bb35ade3d5c97ee"
"7a02f3472e0c045f22cc07a4f1f6f181","2017-10-20 00:00:00","Homeland Security Division","Homeland Security Bureau/Traffic","Crash Investigations Section","Accident Investigations Unit","","CPCO (Informal)","Violation of Any Rule","Failure to Conform to the Department's Rules, Regulations, Orders, Policies, and Sops While Off Duty","","","Female","","White","Male","66","2","2b6fdd78860fe94c9111a7bdf0b16a39"
"7a02f3472e0c045f22cc07a4f1f6f181","2017-10-20 00:00:00","Homeland Security Division","Homeland Security Bureau/Traffic","Crash Investigations Section","Accident Investigations Unit","","CPCO (Informal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","","Female","","White","Male","66","2","2b6fdd78860fe94c9111a7bdf0b16a39"
"2c61f3482c9d78a2eaced45ddead98bc","2017-12-02 00:00:00","Homeland Security Division","Homeland Security Bureau/Traffic","Crash Investigations Section","","","CPCO (Informal)","Vehicle Operation","Improper Parking","","","Female","","White","Male","63","39","1b28e6cfc11f8a9375664c9c78a58798"
"0b02873b74ebedd53e964852ca27ac9d","2018-01-04 00:00:00","Operations Division","Southwest District","SW Late Shift","","Call for Service","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","White","Male","64","Black","Male","31","3","864be88e3cf1bda7ab7afa946db44d79"
"959069d7165f86548e5d7516d1b10a6c","2015-08-16 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Traffic Stop","CPCO (Formal)","Bias-Based Profiling","Race","Unfounded","Black","Female","48","Hispanic","Male","24","","931e00eb92582aa30e61a63ba74fee9b"
"98dcaa57fe6d7c431354921c25af352a","2017-03-15 00:00:00","Operations Division","East District","ED Detective Section","ED Detective Middle Shift","Investigation","CPCO (Informal)","Citizen Interaction","Rude, Demeaning, or Affronting Language","Exonerated","Black","Female","37","Black","Male","52","30","3e46074795ff02290c0eb0322928d8ae"
"be68897751d9c690e5cb8a0815764fb0","2017-05-14 00:00:00","Operations Division","Downtown  District","DT Late Shift","","Call for Service","CPCO (Formal)","Citizen Interaction","Indecent or Lewd Language","","Black","Male","32","Black","Male","56","27","044123693ed1876cf244a1f0c0969607"
"be68897751d9c690e5cb8a0815764fb0","2017-05-14 00:00:00","Operations Division","Downtown  District","DT Late Shift","","Call for Service","CPCO (Formal)","Use of Force","Members Shall Not Use More Force Than Reasonably Necessary","","Black","Male","32","Black","Male","56","27","044123693ed1876cf244a1f0c0969607"
"210ea7291ebf7f3e191753a2d548a77e","2017-07-02 00:00:00","Operations Division","Downtown  District","DT Late Shift","","Call for Service","CPCO (Formal)","","","","White","Male","21","White","Male","52","29","56637f3f16fcff5230447dcb8d0f229a"
